Time, Rlegs, Llegs, DCL, DCR, GyroX, GyroY, GyroZ, GyroZAvg, AccelX, AccelY, AccelZ, LBEMF, RBEMF, SteerOut
2582,1309,1367,0,0,210,-127,-159,-159,-21,1,230,104,105,0
5916,1309,1367,0,0,211,-130,-159,-158,-24,2,227,104,104,0
9232,1309,1367,0,0,209,-125,-157,-158,-23,0,231,104,105,0
12582,1309,1367,0,0,209,-127,-159,-158,-22,1,223,104,105,0
15916,1309,1367,0,0,210,-124,-156,-158,-20,1,231,104,105,0
19236,1309,1367,0,0,207,-127,-159,-158,-20,-3,229,104,105,0
22581,1309,1367,0,0,211,-124,-159,-158,-21,2,229,103,104,0
25917,1309,1367,0,0,209,-127,-157,-158,-19,0,234,104,105,0
29239,1309,1367,0,0,211,-126,-159,-158,-20,0,228,104,105,0
32583,1309,1367,0,0,209,-128,-159,-158,-21,0,225,104,105,0
35917,1309,1367,0,0,209,-127,-159,-158,-20,-3,226,104,104,0
39243,1309,1367,0,0,208,-129,-161,-158,-22,2,232,104,104,0
42583,1309,1367,0,0,209,-129,-160,-158,-22,-1,231,104,105,0
45917,1309,1367,0,0,212,-131,-158,-158,-23,0,226,104,105,0
49245,1309,1367,0,0,212,-130,-159,-158,-21,0,224,104,104,0
52583,1309,1367,0,0,211,-128,-158,-158,-25,0,226,104,105,0
55917,1309,1367,0,0,211,-131,-157,-158,-25,0,230,104,105,0
59248,1309,1367,0,0,208,-128,-161,-158,-21,1,229,104,105,0
62583,1309,1367,0,0,209,-129,-158,-158,-22,0,232,104,105,0
65917,1309,1367,0,0,211,-129,-161,-158,-22,1,231,104,104,0
69252,1309,1367,0,0,211,-130,-157,-158,-20,1,226,103,104,0
72604,1309,1367,0,0,209,-126,-158,-158,-20,1,228,104,105,0
75941,1309,1367,0,0,207,-128,-158,-158,-19,-2,229,103,104,0
79255,1309,1367,0,0,207,-129,-159,-158,-21,0,224,104,105,0
82608,1309,1367,0,0,209,-129,-160,-158,-20,-2,228,104,104,0
85941,1309,1367,0,0,207,-129,-159,-158,-24,-1,230,104,105,0
89258,1309,1367,0,0,211,-128,-160,-158,-19,0,222,104,104,0
92608,1309,1367,0,0,210,-128,-157,-158,-20,1,221,104,104,0
95941,1309,1367,0,0,206,-129,-158,-158,-22,1,228,104,105,0
99261,1309,1367,0,0,208,-130,-157,-158,-23,0,226,104,104,0
102706,1309,1367,0,0,210,-127,-158,-158,-21,-1,230,104,104,0
105942,0,0,0,0,212,-130,-159,-158,-19,-1,229,104,105,0
109264,0,0,0,0,211,-130,-161,-158,-22,-1,231,104,105,0
112609,0,0,0,0,210,-128,-161,-158,-20,-1,229,104,105,0
115942,0,0,0,0,209,-125,-157,-158,-19,0,233,104,104,0
119268,0,0,0,0,211,-126,-160,-158,-23,-1,223,104,104,0
122608,0,0,0,0,212,-125,-160,-158,-19,-2,230,103,104,0
125942,0,0,0,0,210,-124,-159,-158,-23,-3,231,104,105,0
129271,0,0,0,0,214,-128,-160,-158,-21,-2,225,104,104,0
132609,0,0,0,0,210,-127,-159,-158,-26,0,226,104,105,0
135942,0,0,0,0,212,-127,-157,-158,-23,1,229,104,104,0
139274,0,0,0,0,212,-127,-158,-158,-19,0,229,104,105,0
142610,0,0,0,0,210,-129,-158,-158,-23,0,229,104,105,0
145943,0,0,0,0,209,-130,-160,-158,-22,0,225,104,104,0
149277,0,0,0,0,208,-130,-160,-158,-23,2,230,104,104,0
152631,0,0,0,0,206,-132,-159,-158,-25,0,233,104,104,0
155967,0,0,0,0,208,-129,-158,-158,-22,1,228,104,105,0
159281,0,0,0,0,209,-129,-159,-158,-20,-3,230,104,105,0
162634,0,0,0,0,208,-128,-158,-158,-18,0,230,104,104,0
165970,0,0,0,0,207,-130,-160,-158,-23,2,228,104,105,0
169284,0,0,0,0,210,-128,-158,-158,-22,-2,227,104,104,0
172634,0,0,0,0,210,-126,-157,-158,-21,-2,230,104,105,0
175972,0,0,0,0,212,-127,-160,-158,-18,-2,226,104,105,0
179287,0,0,0,0,207,-125,-159,-158,-22,0,228,104,104,0
182635,0,0,0,0,208,-126,-159,-158,-24,-2,224,104,105,0
185976,0,0,0,0,209,-129,-159,-158,-22,0,227,103,104,0
189290,0,0,0,0,209,-128,-161,-158,-18,-2,233,104,105,0
192634,0,0,0,0,209,-130,-159,-158,-24,1,227,103,104,0
195977,0,0,0,0,212,-127,-158,-158,-20,0,228,104,105,0
199293,0,0,0,0,209,-129,-160,-158,-20,0,229,104,105,0
202855,0,0,0,0,209,-129,-158,-158,-21,0,226,103,105,0
205980,0,1,0,0,207,-132,-159,-159,-139,-4,200,477,508,0
209296,1,1,1156,1493,-116,-450,-252,-161,-84,9,206,236,218,0
212638,1,2,1231,668,-356,-512,-397,-169,46,11,247,264,278,0
215979,2,2,631,687,254,-722,-306,-173,-73,39,173,296,293,0
219300,3,3,743,593,594,-860,-305,-178,-256,28,159,306,314,0
222639,4,4,518,518,-268,-215,-412,-186,-57,50,223,318,318,0
225980,5,5,875,818,-179,203,-303,-190,-185,-80,173,315,318,0
229303,6,6,237,406,-992,592,-178,-191,-147,60,488,324,315,0
232660,6,7,1081,725,-1340,430,92,-183,-190,-64,266,295,298,0
235980,7,8,1268,1268,-1375,-500,238,-171,-129,-115,571,301,285,0
239306,8,8,1062,1568,-1638,-1568,647,-145,-3,34,522,312,285,0
242663,9,9,931,1643,-1867,-2686,1002,-109,-193,-1,426,319,281,0
245980,10,10,1268,1850,-2112,-3380,1275,-64,-17,215,487,317,286,0
249309,11,11,1381,1587,-1141,-3266,1368,-17,177,399,225,311,300,0
252691,11,12,2262,1831,67,-2096,1374,30,-25,422,457,321,328,0
255981,13,12,1531,1756,1097,-691,1514,83,-187,371,263,344,348,0
259313,14,13,1550,1981,-76,-174,1512,135,-201,249,258,359,336,0
262664,15,14,1043,1981,-760,467,2061,204,-158,175,39,386,352,0
266006,16,16,650,987,-1077,1321,3086,305,-152,57,111,407,389,0
269316,17,17,781,781,-2560,1217,3358,415,207,-274,-102,416,416,0
272664,18,18,237,631,-1231,42,3388,526,475,-54,5,445,424,0
276007,20,20,481,331,2756,-706,2810,619,-65,74,212,432,440,0
279319,21,21,387,0,2941,-1600,1906,683,60,-176,46,422,443,0
282664,22,22,706,481,3353,-1973,1553,737,278,87,-172,421,433,0
286007,24,24,237,331,4990,-2113,2225,811,-133,44,-25,430,425,0
289322,25,25,237,0,4680,-1348,2060,881,-222,245,-35,430,448,0
292665,27,26,237,500,3486,-58,1356,928,-10,207,-34,430,432,0
296007,28,28,200,218,2866,469,874,961,56,-60,148,432,431,0
299325,29,29,350,87,2506,647,702,987,-180,67,-237,424,438,0
302665,30,30,912,1250,2208,669,775,1017,-178,-207,-24,425,407,0
306007,32,32,987,1212,729,-375,644,1042,194,192,594,405,393,0
309328,33,33,1193,1775,753,-1109,1149,1083,-82,254,261,410,379,0
312686,34,34,1568,1512,-37,-797,1838,1145,-511,751,171,390,393,0
316007,35,35,2075,1625,-3728,64,1836,1210,-247,179,320,379,403,0
319332,37,36,2337,1662,-5712,898,1952,1284,505,483,596,365,401,0
322689,38,38,2318,1118,-3814,1479,2228,1363,470,517,587,366,430,0
326008,39,39,2206,593,-914,2817,1805,1429,362,244,485,372,458,0
329335,40,40,2075,218,3898,2148,937,1471,619,173,673,354,453,0
332690,41,42,1718,331,5890,566,824,1506,-1215,-80,-353,389,447,0
336008,42,43,1100,800,1315,-148,420,1525,-23,263,507,422,422,0
339338,44,45,0,781,1884,1494,74,1524,574,-36,-53,483,423,0
342690,45,46,500,275,3722,3447,555,1534,-215,-498,-118,454,450,0
346009,47,47,162,556,2858,3029,1943,1575,-409,-58,-4,456,435,0
349342,48,49,500,50,-1535,284,2298,1615,-223,155,66,438,446,0
352690,49,50,1250,1118,-2920,946,1736,1630,-499,331,31,439,430,0
356033,51,51,1043,1343,-3249,1772,1470,1633,-2,-488,788,434,418,0
359344,52,53,931,1643,-1973,-81,1649,1641,-617,195,582,456,402,0
