Time, Rlegs, Llegs, DCL, DCR, GyroX, GyroY, GyroZ, GyroZAvg, AccelX, AccelY, AccelZ, LBEMF, RBEMF, SteerOut
3301,259,256,0,331,192,-144,-144,-144,-23,0,221,22,23,0
6623,259,256,0,331,190,-143,-145,-144,-21,0,224,22,23,0
9969,259,256,0,331,191,-143,-144,-144,-21,0,220,22,23,0
13301,259,256,0,331,193,-143,-144,-144,-22,1,220,22,23,0
16626,259,256,0,331,192,-143,-141,-144,-22,-1,221,22,23,0
19968,259,256,0,331,194,-145,-143,-144,-23,-1,218,22,23,0
23302,259,256,0,331,191,-143,-145,-144,-26,0,223,22,23,0
26629,259,256,0,331,190,-147,-143,-144,-22,-4,220,22,23,0
29968,259,256,0,331,190,-146,-145,-144,-21,-4,223,22,23,0
33302,259,256,0,331,190,-143,-143,-144,-25,0,223,22,23,0
36632,259,256,0,331,191,-142,-145,-144,-20,-2,227,23,23,0
39969,259,256,0,331,191,-141,-144,-144,-25,-1,221,22,23,0
43302,259,256,0,331,191,-141,-145,-144,-23,-1,224,22,23,0
46636,259,256,0,331,193,-145,-144,-144,-22,0,223,22,23,0
49990,259,256,0,331,192,-144,-142,-144,-20,-3,217,22,23,0
53304,259,256,0,331,191,-144,-145,-144,-23,0,220,22,23,0
56639,259,256,0,331,192,-145,-145,-144,-18,-2,219,22,23,0
59993,259,256,0,331,190,-146,-143,-144,-19,0,216,22,23,0
63327,259,256,0,331,192,-146,-144,-144,-18,0,219,22,23,0
66643,259,256,0,331,193,-143,-144,-144,-24,-1,227,22,23,0
69994,259,256,0,331,192,-143,-145,-144,-19,-2,226,22,23,0
73330,259,256,0,331,193,-142,-145,-144,-21,-3,223,22,23,0
76645,259,256,0,331,192,-141,-144,-144,-20,-2,226,22,23,0
79994,259,256,0,331,192,-143,-144,-144,-24,-1,218,22,23,0
83335,259,256,0,331,193,-147,-145,-144,-21,0,218,22,23,0
86648,259,256,0,331,191,-147,-144,-144,-23,-2,223,22,23,0
89994,259,256,0,331,191,-145,-142,-144,-21,1,222,22,23,0
93336,259,256,0,331,193,-147,-144,-144,-18,-4,222,22,23,0
96653,259,256,0,331,192,-145,-144,-144,-17,-3,227,22,23,0
99994,259,256,0,331,191,-144,-144,-144,-25,3,229,22,23,0
103401,0,0,0,0,191,-143,-145,-144,-22,-2,226,22,23,0
106655,0,0,0,0,191,-143,-145,-144,-21,-3,221,22,23,0
109995,0,0,0,0,193,-144,-144,-144,-23,-1,223,22,23,0
116659,0,0,0,0,192,-140,-144,-144,-24,-1,223,22,23,0
119995,0,0,0,0,192,-143,-142,-143,-22,0,225,22,23,0
123337,0,0,0,0,191,-145,-145,-144,-20,0,219,22,23,0
130016,0,0,0,0,191,-144,-145,-144,-19,-1,223,22,23,0
133337,0,0,0,0,189,-145,-144,-144,-23,-2,223,22,23,0
136665,0,0,0,0,191,-146,-144,-144,-23,0,222,22,23,0
140020,0,0,0,0,188,-144,-144,-144,-23,1,219,22,23,0
143337,0,0,0,0,191,-143,-145,-144,-24,0,223,22,23,0
146668,0,0,0,0,189,-145,-147,-144,-22,-2,222,22,23,0
150020,0,0,0,0,191,-141,-146,-144,-23,0,217,22,23,0
153337,0,0,0,0,190,-141,-142,-144,-18,-1,222,22,23,0
156671,0,0,0,0,193,-145,-142,-144,-21,-1,221,22,23,0
160021,0,0,0,0,192,-141,-143,-144,-22,-1,221,22,23,0
163340,0,0,0,0,192,-144,-143,-144,-24,1,223,22,23,0
166674,0,0,0,0,192,-145,-145,-144,-19,-4,219,22,23,0
170021,0,0,0,0,192,-144,-143,-144,-22,1,227,22,23,0
173363,0,0,0,0,192,-143,-142,-144,-20,-2,222,22,23,0
176677,0,0,0,0,192,-144,-148,-144,-25,-1,227,22,23,0
180021,0,0,0,0,191,-145,-144,-144,-23,1,219,22,23,0
183363,0,0,0,0,192,-145,-146,-144,-22,-1,221,22,23,0
186680,0,0,0,0,190,-147,-144,-144,-21,-1,225,22,23,0
190021,0,0,0,0,190,-142,-148,-144,-23,1,228,22,23,0
193364,0,0,0,0,191,-144,-146,-144,-21,-2,214,23,23,0
196684,0,0,0,0,191,-143,-145,-144,-24,0,220,22,23,0
200021,0,0,0,0,192,-144,-142,-144,-23,-5,221,22,23,0
203367,0,0,1062,1062,190,-144,-144,-144,-25,2,219,0,0,0
206687,1,0,0,31,181,-156,-145,-144,-28,-8,211,51,55,0
210024,1,0,0,0,95,-233,-157,-144,-11,4,220,58,59,0
213367,1,0,0,50,73,-213,-194,-146,-7,-6,218,51,54,0
216690,1,0,200,275,186,-203,-194,-147,-44,2,217,46,58,0
220046,1,0,106,68,183,-270,-197,-149,-69,19,225,51,69,0
223367,1,1,143,0,33,-295,-232,-152,-28,-3,233,49,69,0
226693,1,1,425,143,90,-286,-265,-156,-55,-5,219,50,65,0
230049,1,1,181,12,216,-245,-254,-159,-87,0,227,63,72,0
233368,2,1,0,68,-11,-228,-274,-163,-30,-1,235,67,69,0
236697,2,1,0,125,-26,-229,-300,-168,-15,2,227,58,66,0
240049,2,2,350,68,180,-219,-255,-171,-48,-4,225,54,69,0
243368,2,2,143,87,134,-239,-228,-174,-20,-8,220,65,68,0
246701,2,2,162,68,44,-259,-203,-176,-66,-9,232,64,69,0
250050,2,2,481,368,-94,-311,-209,-178,-45,-2,226,63,69,0
253392,3,2,0,218,-183,-308,-181,-179,-32,-7,226,79,77,0
256703,3,3,50,0,-223,-299,-128,-178,-34,9,248,70,82,0
260050,3,3,293,0,-270,-321,-74,-176,-18,11,232,57,75,0
263396,3,3,481,275,-281,-350,12,-171,-47,9,237,63,74,0
266706,3,3,218,162,-355,-382,96,-164,-40,-12,235,77,80,0
270050,4,4,0,0,-541,-431,197,-153,53,15,211,79,77,0
273396,4,4,425,293,-349,-487,297,-140,16,33,216,66,73,0
276709,4,4,350,218,-153,-495,367,-124,9,44,231,70,77,0
280051,4,4,237,106,-20,-481,413,-106,11,49,198,76,83,0
283396,4,4,256,218,290,-258,532,-85,-45,80,197,75,77,0
286714,5,5,181,181,450,113,539,-64,-70,52,209,79,79,0
290051,5,5,275,181,234,295,567,-41,-62,19,228,74,79,0
293396,5,5,331,256,143,277,634,-17,-7,49,258,71,75,0
296717,5,5,631,631,238,263,669,8,-49,19,257,71,71,0
