Time, Rlegs, Llegs, DCL, DCR, GyroX, GyroY, GyroZ, GyroZAvg, AccelX, AccelY, AccelZ, LBEMF, RBEMF, SteerOut
3137,1482,1508,0,0,19,44,260,261,-15,0,228,11,11,0
6481,1482,1508,0,0,22,46,262,261,-15,-2,232,11,11,0
9816,1482,1508,0,0,21,43,260,261,-17,0,233,11,12,0
13141,1482,1508,0,0,18,44,261,261,-18,1,227,11,11,0
16481,1482,1508,0,0,18,46,261,261,-13,0,229,11,11,0
19816,1482,1508,0,0,17,44,262,261,-15,-2,228,11,12,0
23143,1482,1508,0,0,18,44,260,261,-14,-1,231,11,11,0
26482,1482,1508,0,0,17,45,261,261,-17,2,226,11,11,0
29816,1482,1508,0,0,18,44,261,261,-15,2,230,11,11,0
33147,1482,1508,0,0,17,43,261,261,-16,0,230,12,11,0
36482,1482,1508,0,0,18,47,259,261,-19,-2,230,11,11,0
39817,1482,1508,0,0,20,49,260,261,-17,-2,234,11,11,0
43150,1482,1508,0,0,17,49,261,261,-16,3,228,11,11,0
46503,1482,1508,0,0,21,48,264,261,-16,1,227,11,11,0
49839,1482,1508,0,0,18,48,262,261,-17,0,229,12,11,0
53153,1482,1508,0,0,20,47,261,261,-16,-1,226,11,11,0
56507,1482,1508,0,0,22,45,264,261,-13,0,226,12,11,0
59840,1482,1508,0,0,20,46,262,261,-19,0,228,11,11,0
63156,1482,1508,0,0,23,43,262,261,-17,-2,229,11,11,0
66507,1482,1508,0,0,21,44,263,261,-16,-1,229,12,11,0
69840,1482,1508,0,0,21,44,263,261,-14,1,226,11,11,0
73159,1482,1508,0,0,20,45,263,261,-16,0,232,11,11,0
76507,1482,1508,0,0,20,46,260,261,-12,0,229,11,11,0
79841,1482,1508,0,0,19,46,260,261,-17,0,233,11,11,0
83163,1482,1508,0,0,18,43,262,261,-19,-2,228,12,11,0
86507,1482,1508,0,0,18,45,261,261,-16,1,230,11,11,0
89840,1482,1508,0,0,20,43,261,261,-14,0,227,12,11,0
93166,1482,1508,0,0,18,46,261,261,-15,0,231,11,12,0
96508,1482,1508,0,0,15,45,262,261,-14,0,230,11,11,0
99841,1482,1508,0,0,19,46,261,261,-15,-2,228,11,11,0
103169,0,0,0,0,19,45,261,261,-14,1,231,12,11,0
106508,0,0,2525,2543,21,43,260,261,-14,0,231,12,11,0
109841,0,0,2525,2543,19,47,260,261,-15,0,233,12,11,0
113172,0,0,2543,2543,22,45,262,261,-20,2,230,11,11,0
116508,0,0,2525,2543,23,41,263,261,-17,2,231,12,11,0
119841,0,0,2525,2543,21,42,262,261,-18,0,232,12,11,0
123175,0,0,2525,2543,19,42,259,261,-17,3,226,12,11,0
126529,0,0,2543,2543,18,44,261,261,-14,1,226,11,11,0
129844,0,0,2525,2543,19,45,263,261,-19,0,229,12,11,0
133178,0,0,2525,2543,17,45,261,261,-16,0,231,12,11,0
136533,0,0,2543,2543,19,48,262,261,-17,0,228,11,11,0
139866,0,0,2525,2543,19,45,262,261,-14,-2,232,12,11,0
