Time, Rlegs, Llegs, DCL, DCR, GyroX, GyroY, GyroZ, GyroZAvg, AccelX, AccelY, AccelZ, LBEMF, RBEMF, SteerOut
3151,514,515,575,256,200,-136,-152,-150,-22,-5,224,52,53,0
6474,514,515,575,256,201,-138,-150,-150,-22,-6,226,52,53,0
9809,514,515,593,256,199,-140,-148,-150,-21,-5,220,51,53,0
13151,514,515,575,256,200,-137,-149,-150,-23,-4,221,52,53,0
16478,514,515,575,256,199,-137,-147,-150,-24,-4,225,52,53,0
19812,514,515,575,275,199,-139,-148,-150,-22,-6,224,52,52,0
23152,514,515,593,256,196,-137,-150,-150,-25,-3,224,51,53,0
26481,514,515,575,256,198,-138,-150,-150,-20,-5,225,52,53,0
29815,514,515,575,256,202,-140,-150,-150,-22,-4,222,52,53,0
33152,514,515,575,256,199,-139,-151,-149,-21,-1,219,52,53,0
36484,514,515,575,256,198,-137,-153,-150,-22,-1,227,52,53,0
39819,514,515,575,256,197,-139,-151,-150,-22,-7,223,52,53,0
43153,514,515,575,256,199,-137,-150,-150,-22,-5,228,52,53,0
46488,514,515,575,256,196,-138,-153,-150,-21,-8,229,52,53,0
49821,514,515,575,256,197,-137,-151,-150,-24,-3,223,52,53,0
53176,514,515,575,256,198,-139,-149,-150,-22,-4,230,52,53,0
56490,514,515,575,256,199,-136,-148,-150,-26,-3,229,52,53,0
59825,514,515,575,256,200,-136,-149,-150,-22,-3,228,52,53,0
63180,514,515,575,275,201,-136,-149,-150,-23,-4,228,52,52,0
66493,514,515,575,256,200,-135,-146,-149,-21,-6,226,52,53,0
69828,514,515,575,256,202,-135,-147,-149,-24,-2,226,52,53,0
73184,514,515,575,256,204,-137,-148,-149,-25,-3,217,52,53,0
76497,514,515,575,256,202,-136,-150,-149,-22,-6,224,52,53,0
79831,514,515,575,256,200,-138,-150,-149,-25,-4,226,52,53,0
83186,514,515,575,256,196,-139,-151,-149,-25,-3,221,52,53,0
86500,514,515,575,256,197,-137,-152,-149,-20,-6,228,52,53,0
89834,514,515,575,256,197,-137,-150,-149,-23,-6,224,52,53,0
93186,514,515,575,256,198,-139,-149,-149,-23,-8,216,52,53,0
96503,514,515,575,256,197,-138,-149,-149,-23,-5,226,52,53,0
99838,514,515,575,256,200,-138,-148,-149,-21,-2,223,52,53,0
103186,514,515,575,256,200,-139,-152,-149,-25,-3,226,52,53,0
106506,0,0,0,0,199,-138,-149,-149,-23,-2,227,51,53,0
109841,0,0,0,0,201,-135,-152,-149,-22,-6,218,52,53,0
113186,0,0,0,0,199,-135,-148,-149,-23,-8,224,52,53,0
116509,0,0,0,0,201,-136,-151,-149,-23,-3,224,52,53,0
119844,0,0,0,0,200,-136,-150,-149,-22,-4,225,52,53,0
123187,0,0,0,0,201,-137,-148,-149,-23,-3,224,52,53,0
126513,0,0,0,0,198,-138,-151,-149,-26,-3,225,52,53,0
129847,0,0,0,0,200,-137,-148,-149,-24,-2,224,52,53,0
133188,0,0,0,0,198,-139,-149,-149,-29,-4,223,52,53,0
136516,0,0,0,0,198,-139,-148,-149,-23,-4,224,52,53,0
139850,0,0,0,0,199,-137,-149,-149,-21,-3,226,52,53,0
143187,0,0,0,0,199,-136,-153,-149,-23,-6,225,52,53,0
146520,0,0,0,0,197,-138,-154,-149,-22,-5,222,52,53,0
149853,0,0,0,0,200,-137,-152,-149,-24,-3,217,52,53,0
153188,0,0,0,0,201,-135,-153,-149,-23,-6,227,52,53,0
156523,0,0,0,0,201,-141,-153,-149,-21,-7,223,52,53,0
159857,0,0,0,0,198,-138,-151,-149,-23,-1,225,52,53,0
163212,0,0,0,0,199,-137,-150,-149,-21,-3,220,52,53,0
166525,0,0,0,0,201,-141,-152,-150,-22,-4,222,52,53,0
169860,0,0,0,0,203,-139,-148,-150,-24,-7,225,52,53,0
173213,0,0,0,0,199,-135,-147,-150,-22,-2,224,52,53,0
176529,0,0,0,0,201,-136,-148,-150,-20,-3,220,52,53,0
179863,0,0,0,0,200,-138,-149,-150,-21,-5,227,52,53,0
183213,0,0,0,0,201,-138,-150,-150,-20,-4,221,52,53,0
186532,0,0,0,0,199,-140,-149,-150,-25,-4,225,52,53,0
189866,0,0,0,0,199,-141,-148,-150,-24,-5,224,52,53,0
193213,0,0,0,0,195,-139,-150,-149,-24,-2,227,52,53,0
196535,0,0,0,0,196,-136,-153,-150,-24,-6,224,52,53,0
199870,0,0,0,0,197,-138,-150,-150,-23,-4,220,52,53,0
203371,0,0,0,0,198,-134,-152,-150,-24,-5,221,52,53,0
206538,1,0,162,125,201,-137,-153,-150,-38,-74,215,90,108,0
209873,1,0,0,406,111,-262,-145,-150,-61,58,242,122,109,0
213217,1,0,143,275,-21,-118,-173,-150,38,-17,214,107,116,0
216541,1,1,537,143,222,-14,-100,-149,-5,-19,226,102,123,0
219876,1,1,331,125,373,43,-101,-147,-82,5,233,113,124,0
223217,2,1,312,350,125,134,-84,-145,-28,7,256,114,128,0
226545,2,1,800,537,113,204,-70,-143,-35,-9,277,104,134,0
229879,2,2,631,125,107,102,-163,-143,-21,-27,258,113,140,0
233217,3,2,293,368,185,-202,-238,-146,-58,23,268,131,143,0
236549,3,3,256,50,236,-473,-256,-149,-80,-11,269,133,144,0
239883,3,3,687,406,127,-743,-242,-152,-17,-12,254,126,141,0
243218,4,3,443,481,91,-1116,-311,-157,-21,11,277,139,153,0
246551,4,4,275,106,-85,-1302,-373,-164,-67,54,268,148,157,0
249885,4,4,762,387,-244,-1319,-405,-172,-47,38,235,138,158,0
253242,5,5,31,125,-526,-1329,-458,-182,-46,32,232,161,156,0
256554,5,5,631,406,-741,-1270,-573,-195,5,119,260,145,157,0
259889,5,6,593,368,-876,-1134,-659,-211,40,114,255,147,159,0
263246,6,6,275,331,-784,-893,-619,-225,29,98,248,164,161,0
266557,6,6,631,462,-593,-784,-655,-241,59,158,255,151,160,0
269892,7,7,162,218,-433,-665,-706,-258,24,129,241,160,157,0
273246,7,7,856,631,-132,-517,-640,-274,29,113,239,139,151,0
276561,8,8,312,368,25,-507,-567,-287,33,95,246,152,149,0
279895,8,8,481,725,268,-463,-475,-297,-77,73,229,159,146,0
283251,8,8,631,743,47,-498,-334,-303,-65,111,193,151,145,0
286564,9,9,425,706,-362,-550,-181,-304,-74,105,175,162,147,0
289899,9,9,462,612,-781,-696,0,-299,-11,109,183,160,152,0
293255,10,10,181,612,-869,-676,222,-287,-82,119,169,175,152,0
296567,10,10,293,537,-909,-507,351,-272,-15,150,196,169,156,0
299902,11,11,125,537,-999,-199,478,-252,-101,124,171,178,156,0
303255,11,11,593,856,-1562,340,616,-228,-10,107,172,169,155,0
306570,12,11,31,743,-1641,515,701,-202,-76,91,180,183,161,0
309906,12,12,575,781,-1737,489,700,-175,-40,148,155,170,159,0
313255,13,12,31,612,-1689,694,762,-146,-24,144,80,183,168,0
316573,13,13,537,612,-1872,765,947,-112,56,3,99,172,168,0
319908,14,13,31,350,-1662,509,929,-78,113,35,100,183,182,0
323255,14,14,481,312,-621,19,885,-47,97,11,55,175,184,0
326577,15,15,0,331,-217,-73,843,-17,10,-1,46,189,183,0
329911,15,15,575,406,-15,-152,815,10,25,18,86,180,189,0
333256,16,16,87,462,226,-488,793,37,-11,45,111,206,186,0
336580,17,16,256,143,227,-704,734,65,-11,69,132,197,203,0
339914,17,17,218,331,49,-734,726,95,139,49,167,199,193,0
343256,18,17,0,200,810,-411,721,125,108,87,168,216,200,0
346583,18,18,106,237,1338,-180,693,155,-215,45,115,205,198,0
349917,19,19,0,12,481,21,691,186,-222,14,43,216,194,0
353256,20,19,0,87,-870,-51,857,224,340,54,306,213,206,0
356586,20,20,256,162,520,509,950,267,151,85,332,197,202,0
359921,21,21,0,50,1451,1548,1128,316,-134,39,296,214,208,0
363278,21,21,162,406,577,2549,1252,373,172,-153,375,202,189,0
