Time, Rlegs, Llegs, DCL, DCR, GyroX, GyroY, GyroZ, GyroZAvg, AccelX, AccelY, AccelZ, LBEMF, RBEMF, SteerOut
3143,127,128,50,0,192,-139,-144,-145,-17,2,223,11,12,0
6496,127,128,50,0,194,-139,-144,-145,-18,1,228,11,12,0
9819,127,128,50,0,193,-138,-147,-145,-22,2,223,11,12,0
13147,127,128,50,0,194,-139,-147,-145,-21,1,226,11,12,0
16496,127,128,31,0,194,-140,-149,-146,-18,-1,223,12,12,0
19819,127,128,50,0,194,-139,-148,-146,-21,1,223,11,12,0
23149,127,128,50,0,194,-142,-149,-146,-20,1,226,11,12,0
26497,127,128,50,0,194,-139,-147,-146,-21,3,226,11,12,0
29819,127,128,50,0,195,-141,-147,-146,-19,2,222,11,12,0
33153,127,128,50,0,194,-141,-146,-146,-20,1,225,11,12,0
36496,127,128,50,0,194,-142,-146,-146,-17,1,225,11,12,0
39821,127,128,50,0,196,-141,-146,-146,-22,2,227,11,12,0
43156,127,128,50,0,191,-143,-146,-146,-19,2,220,11,12,0
46497,127,128,50,0,193,-141,-143,-146,-18,0,222,11,12,0
49825,127,128,31,0,192,-141,-146,-146,-19,2,223,12,12,0
53159,127,128,50,0,195,-143,-146,-146,-19,0,222,11,12,0
56497,127,128,50,0,195,-146,-145,-146,-20,2,222,11,12,0
59828,127,128,31,0,193,-142,-146,-146,-21,1,226,12,12,0
63162,127,128,50,0,192,-144,-143,-146,-20,2,227,11,12,0
66498,127,128,31,0,194,-142,-146,-146,-22,3,224,12,12,0
69831,127,128,50,0,190,-141,-146,-145,-19,4,221,11,12,0
73165,127,128,50,0,196,-138,-146,-145,-24,3,226,11,12,0
76500,127,128,50,0,195,-138,-145,-145,-22,2,219,11,12,0
79834,127,128,50,0,193,-140,-147,-145,-20,2,224,11,12,0
83169,127,128,50,0,195,-138,-146,-145,-19,2,223,11,12,0
86522,127,128,31,0,194,-138,-144,-145,-19,1,227,12,12,0
89837,127,128,50,0,194,-138,-144,-145,-19,4,227,11,12,0
93172,127,128,50,0,193,-138,-149,-145,-18,6,223,11,12,0
96525,127,128,50,0,194,-142,-148,-145,-18,1,222,11,12,0
