Time, Rlegs, Llegs, DCL, DCR, GyroX, GyroY, GyroZ, GyroZAvg, AccelX, AccelY, AccelZ, LBEMF, RBEMF, SteerOut
2469,783,830,0,0,-249,169,-118,-116,-21,1,224,79,81,0
5809,783,830,0,0,-247,172,-114,-116,-20,4,229,78,80,0
9138,783,830,0,0,-250,171,-115,-116,-24,2,224,80,80,0
12472,783,830,0,0,-249,173,-116,-116,-22,5,227,79,81,0
15810,783,830,0,0,-248,174,-116,-116,-21,2,231,79,81,0
19141,783,830,0,0,-248,177,-117,-116,-18,1,230,80,80,0
22475,783,830,0,0,-250,178,-115,-116,-24,0,232,79,81,0
25831,783,830,0,0,-250,177,-117,-116,-19,2,222,80,81,0
29145,783,830,0,0,-249,175,-118,-116,-23,3,226,80,80,0
32501,783,830,0,0,-249,173,-118,-116,-24,0,227,79,80,0
35831,783,830,0,0,-250,172,-118,-116,-23,3,229,80,80,0
39148,783,830,0,0,-248,173,-116,-116,-21,2,227,80,81,0
42504,783,830,0,0,-249,171,-118,-116,-21,3,228,79,81,0
45835,783,830,0,0,-250,169,-117,-116,-18,1,226,80,81,0
49151,783,830,0,0,-247,173,-115,-116,-24,2,225,79,81,0
52506,783,830,0,0,-248,175,-116,-116,-21,2,227,80,81,0
55835,783,830,0,0,-249,171,-113,-116,-26,1,225,80,81,0
59154,783,830,0,0,-248,173,-116,-116,-22,1,226,80,81,0
62509,783,830,0,0,-248,175,-115,-116,-23,4,224,79,81,0
65835,783,830,0,0,-250,176,-117,-116,-20,2,226,80,81,0
69158,783,830,0,0,-247,171,-119,-116,-21,1,230,80,81,0
72512,783,830,0,0,-251,174,-117,-116,-20,1,225,80,81,0
75836,783,830,0,0,-246,177,-116,-116,-21,2,229,79,81,0
79160,783,830,0,0,-249,172,-119,-116,-21,1,223,80,80,0
82516,783,830,0,0,-249,169,-115,-116,-18,1,230,80,80,0
85836,783,830,0,0,-249,172,-117,-116,-18,2,227,80,81,0
89163,783,830,0,0,-250,174,-115,-116,-20,3,225,79,80,0
92518,783,830,0,0,-248,173,-115,-116,-19,1,228,79,81,0
95836,783,830,0,0,-247,175,-115,-116,-22,2,225,80,81,0
99167,783,830,0,0,-251,174,-115,-116,-24,3,224,80,80,0
102518,0,0,650,631,-249,173,-117,-116,-21,3,227,80,81,0
105836,0,0,668,631,-246,173,-118,-116,-24,2,229,79,81,0
109170,0,0,650,631,-247,174,-118,-116,-21,0,228,80,81,0
112523,0,0,650,631,-248,170,-116,-116,-21,1,229,80,81,0
115858,0,0,650,631,-252,173,-118,-116,-22,1,227,80,81,0
119174,0,0,650,631,-248,174,-116,-116,-25,5,230,80,81,0
122526,0,0,668,650,-251,172,-116,-116,-21,1,228,79,80,0
125861,0,0,650,631,-249,173,-116,-116,-19,1,223,80,81,0
129176,0,0,650,631,-247,173,-117,-116,-20,3,220,80,81,0
132527,0,0,668,650,-248,173,-117,-116,-20,4,232,79,80,0
135861,0,0,650,650,-246,174,-117,-116,-18,2,221,80,80,0
139179,0,0,650,631,-249,172,-116,-116,-23,1,226,80,81,0
142527,0,0,668,650,-248,172,-118,-116,-20,1,223,79,80,0
145862,0,0,650,631,-246,171,-118,-116,-20,4,229,80,81,0
149184,0,0,650,631,-247,171,-119,-116,-19,0,226,80,81,0
152527,0,0,668,631,-247,171,-116,-116,-23,0,228,79,81,0
155862,0,0,650,650,-248,171,-117,-116,-22,3,228,80,80,0
159186,0,0,668,650,-248,174,-114,-116,-23,2,229,79,80,0
162528,0,0,650,631,-246,173,-115,-116,-20,0,228,80,81,0
165862,0,0,650,631,-247,174,-116,-116,-19,2,228,80,81,0
169189,0,0,650,650,-249,178,-116,-116,-19,-2,225,80,80,0
172528,0,0,650,631,-250,175,-117,-116,-15,-1,226,80,81,0
175862,0,0,650,631,-248,177,-119,-116,-25,2,232,80,81,0
179192,0,0,650,631,-250,174,-117,-116,-20,-1,231,80,81,0
182528,0,0,650,631,-250,173,-117,-116,-17,1,227,80,81,0
185863,0,0,650,631,-250,173,-117,-116,-20,1,227,80,81,0
189196,0,0,650,650,-249,171,-118,-116,-23,0,228,80,80,0
192549,0,0,650,631,-252,171,-119,-116,-22,1,227,80,81,0
195884,0,0,650,650,-249,170,-115,-116,-19,1,228,80,80,0
199199,0,0,650,650,-249,172,-117,-116,-23,1,228,80,80,0
202753,0,0,668,650,-249,170,-117,-116,-23,2,229,79,80,0
205891,0,0,0,0,-247,168,-115,-116,-27,-115,237,174,172,0
209202,0,0,162,331,-460,-13,-101,-116,-115,36,235,177,168,0
212556,1,1,50,312,-703,130,-183,-118,24,22,217,183,169,0
215891,1,1,500,443,-366,269,-8,-114,-17,15,232,175,178,0
219206,1,2,856,387,-76,403,42,-110,-61,-2,243,172,181,0
222557,2,2,556,387,-203,419,16,-105,-59,51,244,188,197,0
225891,2,3,1006,406,-427,350,-119,-105,-10,7,277,180,196,0
229208,3,3,331,350,-403,199,-139,-106,-45,-4,254,200,199,0
232557,3,4,762,218,-232,80,-113,-106,-40,36,292,193,206,0
235891,4,4,462,237,-160,-196,-169,-108,-72,-43,323,209,221,0
239212,4,5,781,425,-144,-501,-267,-112,-76,37,286,208,211,0
242557,5,5,631,443,-168,-689,-412,-122,-41,71,273,216,226,0
245891,5,6,725,275,-463,-856,-621,-137,-119,48,296,209,217,0
249215,6,6,331,237,-861,-968,-824,-159,0,116,294,214,219,0
252557,6,7,968,575,-959,-1053,-1010,-187,4,114,249,196,201,0
255891,7,7,650,818,-944,-1200,-1156,-220,-61,113,273,213,204,0
259218,7,8,1081,781,-1033,-1244,-1296,-257,-40,192,282,206,206,0
262557,8,9,1043,856,-1257,-1260,-1405,-297,-32,193,241,208,202,0
265891,9,9,687,818,-1419,-1216,-1349,-335,-117,144,184,211,204,0
269221,9,10,856,743,-1824,-1234,-1253,-371,-111,138,163,218,208,0
272578,10,10,481,856,-2434,-1357,-1253,-407,-39,107,171,238,218,0
275914,10,11,893,931,-2838,-1450,-1082,-437,-143,144,141,232,214,0
279224,11,11,443,743,-3204,-1421,-935,-462,-54,150,143,240,224,0
282582,12,12,518,781,-3407,-1425,-863,-486,-6,108,190,236,222,0
285915,12,13,781,893,-3581,-1384,-697,-504,-64,188,166,238,216,0
289229,13,13,650,1193,-3740,-1125,-473,-515,-97,196,117,263,234,0
292582,14,14,593,856,-3874,-976,-208,-518,-44,98,132,266,252,0
295916,15,15,481,687,-3894,-1053,-79,-516,-80,200,85,272,261,0
299231,15,15,818,950,-4244,-817,133,-509,109,195,125,270,263,0
302583,16,16,800,893,-3941,-613,389,-493,-31,218,123,271,266,0
305916,17,17,200,668,-3400,-366,661,-468,51,211,92,287,262,0
309234,18,18,237,612,-2988,70,1068,-431,113,28,135,285,265,0
312583,19,19,162,443,-2206,56,1383,-385,-44,66,67,289,274,0
315916,19,19,575,668,-1536,431,1798,-325,388,-16,169,283,278,0
319237,20,20,575,575,271,620,2272,-249,175,24,126,283,283,0
322583,21,21,593,537,1597,977,2738,-163,187,31,54,282,285,0
325917,22,22,481,575,2963,1542,3171,-65,237,-62,56,288,283,0
329240,23,23,350,256,4412,1696,3437,41,107,83,25,290,295,0
332583,24,24,462,256,5327,2386,3609,157,256,-41,115,284,295,0
335917,24,25,537,0,7398,2881,3781,280,31,144,30,280,298,0
339243,25,25,500,181,7850,3472,3734,400,194,-95,77,282,299,0
342584,26,26,556,106,8667,3753,3522,516,23,46,146,279,303,0
345917,27,27,837,331,8473,3557,3039,619,-318,-159,186,264,291,0
349247,28,28,1287,762,6709,2771,2178,700,-277,-145,373,256,268,0
352604,28,29,1456,1325,4876,1774,1496,766,-577,-211,609,247,238,0
355917,29,29,1175,1268,1300,-235,74,794,-430,-333,730,246,241,0
359250,30,30,1418,1418,-1333,-2397,-1079,792,-287,-206,780,233,233,0
362609,30,31,1456,1531,-2972,-4077,-2330,755,-127,-62,615,247,227,0
365941,31,31,1137,1737,-3832,-5027,-3741,679,26,37,529,264,232,0
369253,32,32,1231,1550,-3209,-4858,-4276,589,-15,261,470,264,247,0
372609,33,33,1025,912,-2626,-4015,-4664,485,35,228,369,275,281,0
375944,34,34,762,743,-2126,-2528,-4312,390,67,173,412,289,290,0
379257,34,35,575,312,-1715,-1589,-4118,300,-6,349,282,299,297,0
382609,35,35,406,556,-2037,-377,-3911,212,37,124,279,308,300,0
385949,36,36,368,593,-2285,697,-3712,125,-27,276,121,310,298,0
