Time, Rlegs, Llegs, DCL, DCR, GyroX, GyroY, GyroZ, GyroZAvg, AccelX, AccelY, AccelZ, LBEMF, RBEMF, SteerOut
757,133,138,0,0,-256,164,-111,-111,-17,0,225,49,50,0
4090,133,138,0,0,-255,167,-111,-111,-20,3,227,50,50,0
7408,133,138,0,0,-256,168,-110,-111,-21,3,224,49,50,0
10757,133,138,0,0,-255,167,-113,-111,-18,4,231,49,50,0
14091,133,138,0,0,-255,169,-110,-111,-17,3,223,49,50,0
17411,133,138,0,0,-256,169,-111,-111,-20,3,219,49,50,0
20758,133,138,0,0,-255,169,-112,-111,-18,0,221,49,50,0
24091,133,138,0,0,-257,171,-111,-111,-17,1,223,49,50,0
27414,133,138,0,0,-254,169,-110,-111,-18,-1,229,49,50,0
30758,133,138,0,0,-255,170,-111,-111,-17,1,227,49,50,0
34091,133,138,0,0,-255,170,-111,-111,-20,2,227,49,50,0
37417,133,138,0,0,-257,167,-113,-111,-18,1,224,49,50,0
40758,133,138,0,0,-254,168,-111,-111,-20,1,221,49,50,0
44091,133,138,0,0,-257,168,-111,-111,-20,3,225,49,50,0
47421,133,138,0,0,-254,167,-111,-111,-20,-1,225,49,50,0
50758,133,138,0,0,-256,167,-112,-111,-19,2,227,49,50,0
54091,133,138,0,0,-254,167,-110,-111,-22,6,223,48,50,0
57424,133,138,0,0,-253,167,-112,-111,-18,4,229,49,51,0
60780,133,138,0,0,-256,166,-112,-111,-16,2,230,49,50,0
64093,133,138,0,0,-257,168,-111,-111,-21,3,223,48,50,0
67427,133,138,0,0,-257,169,-113,-111,-17,1,227,49,50,0
70783,133,138,0,0,-256,166,-112,-111,-17,1,226,49,50,0
74116,133,138,0,0,-255,169,-111,-111,-21,0,225,49,50,0
77431,133,138,0,0,-254,169,-109,-111,-19,3,226,49,50,0
80784,133,138,0,0,-253,169,-112,-111,-18,3,221,49,50,0
84120,133,138,0,0,-257,167,-110,-111,-19,3,224,49,51,0
87434,133,138,0,0,-255,167,-111,-111,-20,4,226,49,50,0
90784,133,138,0,0,-255,168,-110,-111,-19,1,224,49,50,0
94120,133,138,0,0,-255,169,-112,-111,-21,4,227,49,50,0
97437,133,138,0,0,-257,168,-111,-111,-22,5,226,49,50,0
100784,133,138,0,0,-256,170,-114,-111,-22,3,228,49,50,0
104126,0,0,0,0,-257,170,-111,-111,-23,5,222,48,50,0
107440,0,0,0,0,-257,170,-111,-111,-21,4,223,49,50,0
110784,0,0,0,0,-257,170,-113,-111,-19,2,221,49,50,0
114126,0,0,0,0,-256,168,-110,-111,-19,5,224,49,50,0
117443,0,0,0,0,-254,167,-111,-111,-18,1,221,49,50,0
120784,0,0,0,0,-256,165,-113,-111,-20,1,226,49,50,0
124126,0,0,0,0,-256,164,-111,-111,-21,3,227,49,50,0
127447,0,0,0,0,-255,166,-113,-111,-21,3,225,49,50,0
130785,0,0,0,0,-258,164,-113,-111,-19,2,226,49,50,0
134126,0,0,0,0,-257,167,-112,-111,-17,3,228,49,50,0
137450,0,0,0,0,-257,168,-111,-111,-19,5,225,49,51,0
140785,0,0,0,0,-256,168,-111,-111,-19,3,226,49,50,0
144126,0,0,0,0,-255,171,-111,-111,-19,4,226,49,50,0
147453,0,0,0,0,-254,171,-109,-111,-22,3,219,49,50,0
150806,0,0,0,0,-252,170,-112,-111,-19,3,224,49,50,0
154126,0,0,0,0,-255,167,-112,-111,-16,1,230,49,50,0
157456,0,0,0,0,-255,170,-112,-111,-19,4,227,49,50,0
160810,0,0,0,0,-255,168,-112,-111,-19,1,220,49,50,0
164127,0,0,0,0,-259,167,-111,-111,-20,1,226,49,50,0
167459,0,0,0,0,-253,168,-110,-111,-23,5,223,49,50,0
170810,0,0,0,0,-255,171,-110,-111,-18,2,224,49,50,0
174128,0,0,0,0,-253,170,-112,-111,-16,0,226,50,50,0
177463,0,0,0,0,-254,172,-114,-111,-18,2,221,49,50,0
180810,0,0,0,0,-257,171,-112,-111,-16,0,222,49,50,0
184152,0,0,0,0,-254,169,-111,-111,-20,3,228,49,50,0
187466,0,0,0,0,-254,167,-109,-111,-19,0,224,49,50,0
190810,0,0,0,0,-256,168,-111,-111,-20,2,226,49,51,0
194153,0,0,0,0,-259,165,-112,-111,-22,3,223,49,50,0
197469,0,0,0,0,-256,163,-108,-111,-20,1,233,49,50,0
200811,0,0,0,0,-255,164,-111,-111,-19,4,222,49,50,0
204156,0,0,556,556,-254,166,-112,-111,-19,6,223,0,0,0
207472,0,0,0,0,-259,159,-108,-111,-16,0,226,59,62,0
210813,0,0,0,0,-271,147,-110,-111,-16,2,227,55,60,0
214156,0,0,0,0,-266,157,-112,-111,-21,3,240,53,57,0
217475,0,0,0,0,-267,171,-103,-110,-19,4,222,48,54,0
220815,0,0,0,0,-251,170,-100,-110,-13,2,223,47,51,0
224157,0,0,0,0,-230,156,-91,-109,-22,6,223,47,50,0
227478,0,0,0,0,-241,168,-87,-109,-21,6,227,47,50,0
230836,0,0,0,0,-253,181,-97,-108,-16,3,230,49,50,0
234157,0,0,0,0,-263,177,-107,-108,-21,2,223,49,50,0
237481,0,0,0,0,-268,180,-116,-108,-16,0,226,49,50,0
240839,0,0,0,0,-270,176,-124,-109,-12,1,227,49,50,0
244159,0,0,0,0,-250,170,-130,-109,-16,0,225,49,50,0
