Time, Rlegs, Llegs, DCL, DCR, GyroX, GyroY, GyroZ, GyroZAvg, AccelX, AccelY, AccelZ, LBEMF, RBEMF, SteerOut
2885,125,130,87,0,-261,166,-111,-109,-17,-1,219,41,42,0
6226,125,130,87,0,-257,166,-109,-109,-21,-1,229,41,42,0
9554,125,130,68,0,-254,162,-109,-109,-22,0,221,42,42,0
12889,125,130,87,0,-260,166,-108,-109,-23,1,222,41,42,0
16226,125,130,87,0,-258,164,-110,-109,-21,-2,221,41,42,0
19557,125,130,87,0,-258,164,-109,-109,-24,0,222,41,43,0
22892,125,130,87,0,-259,166,-110,-109,-22,-1,222,41,42,0
26226,125,130,87,0,-258,164,-107,-109,-21,-2,223,41,42,0
29560,125,130,87,0,-258,167,-111,-109,-20,1,223,41,42,0
32895,125,130,87,0,-257,166,-111,-109,-22,3,225,41,43,0
36250,125,130,87,0,-257,166,-109,-109,-20,-2,225,41,42,0
39563,125,130,87,0,-258,167,-113,-109,-19,-1,219,41,42,0
42898,125,130,87,0,-259,165,-109,-109,-23,1,225,41,42,0
46251,125,130,87,0,-259,164,-109,-109,-20,-2,220,41,42,0
49567,125,130,87,0,-261,164,-110,-109,-24,1,224,41,42,0
52901,125,130,87,0,-258,163,-108,-109,-23,-3,223,41,42,0
56255,125,130,87,0,-261,165,-109,-109,-23,0,225,41,42,0
59570,125,130,87,0,-260,165,-109,-109,-22,0,224,41,42,0
62904,125,130,87,0,-258,167,-110,-109,-23,1,224,41,42,0
66261,125,130,87,0,-259,168,-111,-109,-26,0,225,41,42,0
69574,125,130,87,0,-258,168,-108,-109,-24,1,228,41,43,0
72907,125,130,87,0,-259,168,-109,-109,-24,1,222,41,42,0
76263,125,130,87,0,-258,168,-108,-109,-21,0,221,41,42,0
79577,125,130,87,0,-259,167,-110,-109,-20,-2,227,41,42,0
82911,125,130,87,0,-258,163,-110,-109,-21,0,220,41,42,0
86263,125,130,68,0,-260,163,-112,-109,-24,-1,222,42,42,0
89579,125,130,87,0,-260,163,-109,-109,-22,1,225,41,43,0
92915,125,130,87,0,-260,163,-109,-109,-21,0,221,41,43,0
