Time, Rlegs, Llegs, DCL, DCR, GyroX, GyroY, GyroZ, GyroZAvg, AccelX, AccelY, AccelZ, LBEMF, RBEMF, SteerOut
967,548,546,0,0,-253,168,-112,-111,-21,2,226,72,73,0
4301,548,546,0,0,-254,169,-112,-111,-21,1,224,73,73,0
7640,548,546,0,0,-254,163,-111,-111,-19,1,228,72,73,0
10970,548,546,0,0,-254,166,-113,-111,-17,2,224,73,74,0
14305,548,546,0,0,-256,164,-112,-111,-22,5,222,73,73,0
17641,548,546,0,0,-257,164,-112,-111,-20,1,226,72,73,0
20973,548,546,0,0,-256,169,-110,-111,-19,3,225,72,73,0
24307,548,546,0,0,-256,169,-111,-111,-23,7,231,72,74,0
27642,548,546,0,0,-256,168,-112,-111,-21,5,226,72,74,0
30977,548,546,0,0,-253,170,-110,-111,-16,2,227,73,73,0
34311,548,546,0,0,-252,171,-109,-111,-18,1,224,72,73,0
37665,548,546,0,0,-252,169,-112,-111,-20,3,222,72,73,0
40980,548,546,0,0,-253,171,-112,-111,-20,1,219,72,74,0
44314,548,546,0,0,-255,169,-112,-111,-21,1,224,72,73,0
47669,548,546,0,0,-254,167,-110,-111,-16,-1,223,72,73,0
50983,548,546,0,0,-253,166,-110,-111,-20,5,223,72,74,0
54317,548,546,0,0,-258,168,-112,-111,-19,2,221,72,73,0
57669,548,546,0,0,-257,165,-114,-111,-19,4,225,72,74,0
60986,548,546,0,0,-256,166,-113,-111,-17,2,225,72,73,0
64321,548,546,0,0,-257,166,-113,-111,-18,1,228,72,73,0
67674,548,546,0,0,-256,171,-113,-111,-18,2,226,72,73,0
70989,548,546,0,0,-253,171,-112,-111,-20,4,223,72,74,0
74324,548,546,0,0,-253,171,-111,-111,-21,2,223,72,74,0
77678,548,546,0,0,-254,173,-111,-111,-19,2,226,72,74,0
80992,548,546,0,0,-253,170,-111,-111,-17,5,225,72,74,0
84327,548,546,0,0,-255,167,-109,-111,-17,3,222,72,74,0
87678,548,546,0,0,-254,166,-110,-111,-22,5,225,72,73,0
90995,548,546,0,0,-254,165,-110,-111,-22,1,225,72,74,0
94330,548,546,0,0,-258,165,-111,-111,-19,3,230,72,73,0
97678,548,546,0,0,-256,168,-110,-111,-20,3,223,72,74,0
101265,548,546,0,0,-255,165,-111,-111,-22,4,228,72,74,0
104333,0,0,0,0,-253,167,-112,-111,-18,1,228,72,74,0
107678,0,0,0,0,-254,170,-113,-111,-20,4,225,73,73,0
111002,0,0,0,0,-257,170,-114,-111,-18,2,219,73,74,0
114336,0,0,0,0,-255,171,-111,-111,-22,0,223,72,74,0
117679,0,0,0,0,-253,171,-112,-111,-20,0,224,72,74,0
121005,0,0,0,0,-252,169,-110,-111,-19,1,225,72,73,0
124340,0,0,0,0,-256,167,-111,-111,-20,3,227,73,74,0
