Time, Rlegs, Llegs, DCL, DCR, GyroX, GyroY, GyroZ, GyroZAvg, AccelX, AccelY, AccelZ, LBEMF, RBEMF, SteerOut
1041,1466,1458,0,0,-243,180,-119,-119,-17,-4,228,107,108,0
4360,1466,1458,0,0,-242,179,-119,-119,-19,-4,232,107,108,0
7694,1466,1458,0,0,-242,177,-119,-119,-17,-3,226,107,109,0
11042,1466,1458,0,0,-241,180,-117,-119,-20,-4,224,107,108,0
14362,1466,1458,0,0,-244,178,-120,-119,-17,-4,227,107,108,0
17697,1466,1458,0,0,-244,175,-119,-119,-20,-3,226,107,109,0
21042,1466,1458,0,0,-244,176,-120,-119,-19,-6,227,108,109,0
24384,1466,1458,0,0,-245,175,-119,-119,-22,-4,230,107,108,0
27700,1466,1458,0,0,-244,176,-120,-119,-19,-3,227,108,109,0
31042,1466,1458,0,0,-246,176,-120,-119,-19,-5,225,107,109,0
34389,1466,1458,0,0,-243,174,-119,-119,-16,0,224,108,109,0
37703,1466,1458,0,0,-245,177,-119,-119,-21,-5,227,107,108,0
41042,1466,1458,0,0,-247,178,-119,-119,-19,-3,222,107,108,0
44388,1466,1458,0,0,-244,175,-120,-119,-15,-3,230,108,109,0
47706,1466,1458,0,0,-244,177,-120,-119,-15,-4,228,107,109,0
51042,1466,1458,0,0,-243,175,-120,-119,-18,-3,226,107,108,0
54389,1466,1458,0,0,-244,178,-120,-119,-19,-4,225,108,108,0
57709,1466,1458,0,0,-245,176,-120,-119,-16,-3,228,107,108,0
61065,1466,1458,0,0,-245,176,-118,-119,-16,-5,229,107,108,0
64389,1466,1458,0,0,-245,177,-119,-119,-17,-3,228,107,108,0
67712,1466,1458,0,0,-245,179,-121,-119,-17,-5,228,107,108,0
71066,1466,1458,0,0,-246,178,-118,-119,-17,-3,227,108,109,0
74389,1466,1458,0,0,-245,180,-120,-119,-19,-4,219,107,108,0
77716,1466,1458,0,0,-244,178,-121,-119,-18,-1,227,108,108,0
81066,1466,1458,0,0,-245,181,-119,-119,-18,-5,228,108,108,0
84389,1466,1458,0,0,-245,179,-120,-119,-19,0,231,108,109,0
87719,1466,1458,0,0,-243,177,-120,-119,-16,-3,225,108,109,0
91066,1466,1458,0,0,-243,176,-122,-119,-17,-1,232,107,108,0
94389,1466,1458,0,0,-243,177,-121,-119,-14,-3,229,107,108,0
97722,1466,1458,0,0,-246,175,-121,-119,-22,-1,233,107,108,0
101067,1466,1458,0,0,-245,175,-119,-119,-18,-1,228,108,108,0
104453,0,0,743,725,-245,175,-121,-119,-19,-4,231,107,108,0
107725,0,0,743,706,-246,174,-117,-119,-19,0,230,107,109,0
111067,0,0,725,725,-245,177,-119,-119,-20,0,228,108,108,0
114394,0,0,743,725,-245,174,-119,-119,-17,-6,223,107,108,0
117729,0,0,725,706,-243,176,-120,-119,-20,1,227,108,109,0
121067,0,0,743,725,-243,177,-118,-119,-17,-2,225,107,108,0
124397,0,0,725,725,-245,175,-120,-119,-16,-1,231,108,108,0
127732,0,0,743,725,-244,177,-120,-119,-15,-1,225,107,108,0
131067,0,0,743,725,-246,179,-120,-119,-17,-2,228,107,108,0
134401,0,0,743,725,-246,180,-119,-119,-16,-4,226,107,108,0
137735,0,0,743,725,-242,178,-121,-119,-22,-2,226,107,108,0
141069,0,0,743,725,-242,181,-116,-119,-16,-7,225,107,108,0
144404,0,0,743,725,-247,182,-120,-119,-19,-5,226,107,108,0
147738,0,0,743,725,-241,180,-120,-119,-14,-6,233,107,108,0
151092,0,0,743,706,-243,181,-121,-119,-22,-3,222,107,109,0
154407,0,0,743,706,-243,176,-120,-119,-19,-5,224,107,109,0
157742,0,0,743,706,-245,175,-122,-119,-19,-3,225,107,109,0
161096,0,0,725,725,-245,176,-121,-119,-20,-3,228,108,108,0
164410,0,0,743,725,-246,175,-122,-119,-19,-1,227,107,108,0
167745,0,0,743,725,-243,174,-118,-119,-18,-7,225,107,108,0
171100,0,0,743,725,-245,175,-117,-119,-19,-2,230,107,108,0
174413,0,0,743,725,-244,173,-121,-119,-18,-7,228,107,108,0
177748,0,0,725,706,-246,172,-120,-119,-17,-1,229,108,109,0
