Time, Rlegs, Llegs, DCL, DCR, GyroX, GyroY, GyroZ, GyroZAvg, AccelX, AccelY, AccelZ, LBEMF, RBEMF, SteerOut
3132,514,521,556,0,-127,-78,244,244,-27,1,224,53,53,0
6468,514,521,556,0,-128,-79,244,244,-29,2,222,53,53,0
9808,514,521,556,0,-123,-78,243,244,-25,1,223,53,53,0
13136,514,521,556,0,-125,-77,244,244,-25,2,230,53,53,0
16470,514,521,556,0,-125,-76,244,244,-27,1,226,53,53,0
19809,514,521,556,0,-126,-77,245,244,-27,2,225,53,53,0
23139,514,521,556,0,-125,-79,243,244,-29,1,230,53,53,0
26474,514,521,556,0,-122,-80,244,244,-31,1,221,53,53,0
29809,514,521,556,0,-124,-82,243,244,-26,1,228,53,53,0
33142,514,521,556,0,-126,-79,245,244,-26,0,230,53,53,0
36477,514,521,556,0,-128,-82,242,244,-27,2,226,53,53,0
39811,514,521,556,0,-123,-78,245,244,-27,3,223,53,53,0
43145,514,521,556,0,-127,-80,241,244,-29,2,229,53,53,0
46480,514,521,556,0,-127,-78,245,244,-29,4,231,53,53,0
49833,514,521,556,0,-126,-80,244,244,-22,0,227,53,53,0
53148,514,521,556,0,-128,-79,244,244,-27,1,223,53,53,0
56483,514,521,556,0,-126,-76,246,244,-30,1,229,53,53,0
59837,514,521,556,0,-126,-78,246,244,-30,4,230,53,53,0
63152,514,521,556,0,-125,-80,245,244,-29,1,229,53,53,0
66486,514,521,556,0,-125,-80,243,244,-28,3,226,53,53,0
69842,514,521,556,0,-125,-79,243,243,-27,2,227,53,53,0
73155,514,521,556,0,-127,-79,247,244,-25,0,230,53,53,0
76490,514,521,556,0,-124,-80,243,244,-27,1,227,53,53,0
79842,514,521,556,0,-125,-77,242,244,-29,3,228,53,53,0
83158,514,521,556,0,-123,-81,242,243,-29,0,226,53,53,0
86492,514,521,556,0,-125,-82,242,243,-27,2,224,53,53,0
89846,514,521,556,0,-125,-80,244,243,-30,3,227,53,53,0
93161,514,521,556,0,-125,-80,243,243,-28,1,227,53,53,0
96496,514,521,556,0,-127,-78,245,243,-26,0,224,53,53,0
99846,514,521,556,0,-126,-78,244,243,-26,-1,224,53,53,0
103164,0,0,556,0,-126,-79,246,243,-29,1,225,53,53,0
106499,0,0,0,0,-128,-79,245,243,-26,-2,230,53,53,0
109846,0,0,0,0,-128,-78,247,244,-28,0,225,53,53,0
113168,0,0,0,0,-124,-79,246,244,-26,0,227,53,53,0
116502,0,0,0,0,-126,-77,245,244,-24,1,224,53,53,0
119847,0,0,0,0,-124,-79,245,244,-26,1,226,52,53,0
123172,0,0,0,0,-126,-78,245,244,-26,-2,226,53,53,0
126505,0,0,0,0,-124,-78,244,244,-26,-1,229,53,53,0
129847,0,0,0,0,-126,-78,242,244,-32,1,227,53,53,0
133174,0,0,0,0,-122,-77,244,244,-27,-1,225,53,53,0
136509,0,0,0,0,-125,-80,242,244,-26,0,230,53,53,0
139847,0,0,0,0,-126,-80,244,244,-27,1,228,53,53,0
143177,0,0,0,0,-125,-82,244,244,-29,2,225,53,53,0
146513,0,0,0,0,-127,-79,243,244,-28,-1,226,53,53,0
149847,0,0,0,0,-126,-80,245,244,-30,2,227,53,53,0
153181,0,0,0,0,-126,-79,246,244,-27,1,226,53,53,0
