Time, Rlegs, Llegs, DCL, DCR, GyroX, GyroY, GyroZ, GyroZAvg, AccelX, AccelY, AccelZ, LBEMF, RBEMF, SteerOut
3135,133,129,0,0,-129,-79,245,247,-7,-13,228,20,19,0
6477,133,129,0,0,-129,-80,244,247,-2,-14,229,20,19,0
9820,133,129,0,0,-131,-80,244,247,-5,-12,226,20,19,0
13138,133,129,0,0,-130,-80,243,247,-5,-18,222,20,19,0
16477,133,129,0,0,-131,-79,245,246,-1,-16,228,19,19,0
19820,133,129,0,0,-132,-80,241,246,-7,-14,225,20,19,0
23141,133,129,0,0,-130,-82,244,246,-7,-15,223,19,19,0
26477,133,129,0,0,-132,-81,245,246,-3,-16,229,19,19,0
29820,133,129,0,0,-131,-85,248,246,-8,-15,227,19,19,0
33145,133,129,0,0,-131,-81,247,246,-6,-19,228,20,19,0
36499,133,129,0,0,-128,-83,249,246,-8,-14,225,20,20,0
39820,133,129,0,0,-130,-82,248,246,-3,-14,226,20,19,0
43148,133,129,0,0,-131,-83,251,246,-10,-15,224,20,20,0
46502,133,129,0,0,-130,-84,250,247,-3,-17,226,20,20,0
49821,133,129,0,0,-128,-83,250,247,-9,-13,224,19,19,0
53151,133,129,0,0,-129,-80,251,247,-4,-12,234,19,20,0
56503,133,129,0,0,-129,-82,253,247,-6,-13,228,19,19,0
59821,133,129,0,0,-127,-82,250,247,-8,-15,229,20,19,0
63154,133,129,0,0,-130,-81,248,247,-1,-14,226,20,20,0
66502,133,129,0,0,-129,-79,247,247,-10,-9,228,20,19,0
69823,133,129,0,0,-127,-80,245,247,-7,-17,226,19,19,0
73157,133,129,0,0,-129,-78,244,247,-6,-16,224,20,19,0
76503,133,129,0,0,-133,-78,243,247,-8,-11,228,19,20,0
79845,133,129,0,0,-128,-79,244,247,-4,-14,227,19,20,0
83160,133,129,0,0,-127,-80,244,247,-6,-17,229,19,20,0
86503,133,129,0,0,-130,-81,244,246,-5,-14,230,20,20,0
89849,133,129,0,0,-131,-81,243,246,0,-17,224,20,19,0
93164,133,129,0,0,-132,-80,245,246,-7,-15,225,19,19,0
96503,133,129,0,0,-133,-86,246,246,-6,-13,227,20,19,0
99850,133,129,0,0,-133,-81,246,246,-5,-13,223,19,19,0
103167,0,0,0,0,-134,-84,246,246,-6,-17,230,20,19,0
