Time, Rlegs, Llegs, DCL, DCR, GyroX, GyroY, GyroZ, GyroZAvg, AccelX, AccelY, AccelZ, LBEMF, RBEMF, SteerOut
2828,1463,1455,0,0,-116,-71,238,238,2,0,229,98,98,0
6142,1463,1455,0,0,-120,-73,235,238,3,-3,226,98,99,0
9477,1463,1455,0,0,-116,-71,237,238,3,0,232,99,98,0
12828,1463,1455,0,0,-116,-74,237,238,5,-3,227,99,98,0
16146,1463,1455,0,0,-117,-72,240,238,3,-5,226,99,99,0
19480,1463,1455,0,0,-118,-75,240,238,5,-1,228,99,98,0
22829,1463,1455,0,0,-119,-76,238,238,1,-4,229,99,99,0
26149,1463,1455,0,0,-118,-74,237,238,4,-1,232,99,98,0
29484,1463,1455,0,0,-120,-75,239,238,3,-6,227,99,98,0
32829,1463,1455,0,0,-117,-70,238,238,5,-8,225,99,99,0
36153,1463,1455,0,0,-118,-72,238,238,3,1,230,99,99,0
39486,1463,1455,0,0,-120,-73,239,238,6,-6,227,99,99,0
42829,1463,1455,0,0,-117,-73,237,238,3,-5,228,99,99,0
46155,1463,1455,0,0,-119,-70,237,238,3,-1,231,99,98,0
49490,1463,1455,0,0,-117,-71,239,238,4,-2,230,98,99,0
52829,1463,1455,0,0,-116,-71,241,238,3,-1,232,98,99,0
56159,1463,1455,0,0,-116,-72,237,238,1,1,228,99,98,0
59494,1463,1455,0,0,-116,-71,240,238,3,-1,226,99,98,0
62829,1463,1455,0,0,-115,-70,238,238,3,-4,231,98,99,0
66162,1463,1455,0,0,-118,-73,241,238,6,-6,226,98,98,0
69496,1463,1455,0,0,-117,-75,237,238,4,-2,232,99,99,0
72830,1463,1455,0,0,-118,-72,239,238,3,0,223,98,99,0
76165,1463,1455,0,0,-118,-74,237,238,3,0,230,99,99,0
79499,1463,1455,0,0,-118,-73,237,238,2,-3,234,98,99,0
82855,1463,1455,0,0,-119,-73,238,238,4,-6,224,99,98,0
86168,1463,1455,0,0,-117,-73,240,238,7,-2,226,99,99,0
89502,1463,1455,0,0,-117,-70,239,238,4,-2,227,99,99,0
92856,1463,1455,0,0,-117,-73,236,238,3,-2,229,98,99,0
96171,1463,1455,0,0,-119,-74,238,238,0,-2,229,99,99,0
99506,1463,1455,0,0,-118,-72,239,238,1,0,229,99,99,0
102856,1463,1455,0,0,-118,-73,238,238,4,-1,232,99,99,0
106174,0,0,893,912,-119,-69,240,238,6,-5,230,99,98,0
109509,0,0,893,893,-117,-73,237,238,4,-2,233,99,99,0
112856,0,0,893,893,-120,-71,239,238,2,0,233,99,99,0
116178,0,0,912,893,-117,-73,238,238,5,-2,224,98,99,0
119512,0,0,893,893,-115,-71,237,238,3,-4,227,99,99,0
122856,0,0,912,912,-118,-73,239,238,2,-3,228,98,98,0
