Time, Rlegs, Llegs, DCL, DCR, GyroX, GyroY, GyroZ, GyroZAvg, AccelX, AccelY, AccelZ, LBEMF, RBEMF, SteerOut
1054,258,256,0,200,-128,-82,247,246,-32,4,223,30,30,0
4371,258,256,0,218,-127,-82,248,246,-29,7,227,29,29,0
7720,258,256,0,200,-128,-81,249,246,-32,8,225,30,30,0
11054,258,256,0,200,-129,-85,246,246,-31,7,228,30,30,0
14374,258,256,0,200,-131,-83,246,246,-30,8,228,30,30,0
17720,258,256,0,200,-130,-84,250,247,-33,7,227,30,30,0
21055,258,256,0,200,-129,-80,248,247,-30,5,229,30,30,0
24377,258,256,0,200,-130,-82,246,247,-30,5,228,30,30,0
27721,258,256,0,200,-128,-80,247,247,-30,7,224,30,30,0
31055,258,256,0,200,-131,-83,244,246,-32,7,219,30,30,0
34380,258,256,0,218,-129,-81,249,246,-31,9,221,30,29,0
37721,258,256,0,200,-129,-81,247,246,-31,9,231,30,30,0
41055,258,256,0,200,-130,-81,247,247,-32,6,228,30,30,0
44384,258,256,0,218,-129,-82,245,246,-33,10,225,30,29,0
47721,258,256,0,200,-131,-82,247,247,-34,7,226,30,30,0
51055,258,256,0,218,-132,-82,246,247,-33,7,226,30,29,0
54387,258,256,0,218,-127,-83,247,247,-28,5,231,29,29,0
57742,258,256,0,218,-126,-80,249,247,-30,4,227,30,29,0
61057,258,256,0,200,-127,-80,248,247,-33,9,225,30,30,0
64390,258,256,0,200,-127,-82,248,247,-30,5,226,30,30,0
67746,258,256,0,200,-130,-82,248,247,-32,5,231,30,30,0
71077,258,256,0,200,-127,-81,247,247,-29,6,226,30,30,0
74393,258,256,0,218,-132,-81,248,247,-30,7,227,30,29,0
77745,258,256,0,200,-130,-84,244,247,-31,6,228,30,30,0
81080,258,256,0,218,-133,-84,247,247,-31,8,225,30,29,0
84396,258,256,0,200,-128,-84,245,247,-32,7,225,30,30,0
87746,258,256,0,200,-130,-82,246,247,-31,6,225,30,30,0
91081,258,256,0,200,-129,-84,248,247,-31,3,228,30,30,0
94400,258,256,0,200,-129,-81,248,247,-29,5,225,30,30,0
97746,258,256,0,218,-128,-83,246,247,-30,4,222,29,29,0
101081,258,256,0,218,-129,-81,246,247,-31,7,223,29,29,0
104459,0,0,0,0,-128,-81,248,247,-31,7,225,30,30,0
107747,0,0,0,0,-130,-80,248,247,-31,8,222,30,30,0
111081,0,0,0,0,-126,-81,248,247,-33,8,220,30,30,0
114407,0,0,0,0,-132,-79,245,246,-30,6,229,29,30,0
117746,0,0,0,0,-126,-82,245,246,-31,9,232,29,29,0
121081,0,0,0,0,-129,-83,248,246,-33,6,226,30,30,0
124409,0,0,0,0,-128,-81,246,246,-29,4,223,30,30,0
127747,0,0,0,0,-128,-83,245,246,-35,6,219,30,30,0
131082,0,0,0,0,-128,-80,249,246,-28,6,227,30,30,0
134412,0,0,0,0,-129,-80,244,246,-29,6,223,30,29,0
137747,0,0,0,0,-128,-85,247,246,-29,6,226,30,30,0
141103,0,0,0,0,-129,-82,249,246,-32,10,223,30,30,0
144417,0,0,0,0,-129,-82,248,246,-34,7,223,30,29,0
147769,0,0,0,0,-127,-82,248,246,-28,6,223,30,30,0
151105,0,0,0,0,-130,-83,246,246,-31,9,228,30,30,0
154419,0,0,0,0,-129,-82,246,246,-30,7,224,30,30,0
157772,0,0,0,0,-129,-81,246,246,-32,8,225,30,29,0
161106,0,0,0,0,-131,-81,246,246,-31,7,221,29,29,0
164423,0,0,0,0,-130,-82,248,246,-34,8,225,30,30,0
167772,0,0,0,0,-129,-81,246,246,-31,6,234,30,30,0
171105,0,0,0,0,-129,-82,247,246,-29,6,227,29,29,0
174425,0,0,0,0,-128,-83,248,246,-32,9,229,30,30,0
177773,0,0,0,0,-128,-81,246,246,-34,9,220,30,30,0
181106,0,0,0,0,-129,-78,246,246,-31,6,225,30,30,0
184428,0,0,0,0,-131,-80,246,246,-30,4,226,30,29,0
187773,0,0,0,0,-127,-83,248,246,-32,7,223,29,30,0
191106,0,0,0,0,-129,-81,248,246,-33,4,226,30,30,0
194432,0,0,0,0,-130,-81,247,246,-30,9,223,29,29,0
197773,0,0,0,0,-129,-84,249,246,-30,4,228,30,30,0
201106,0,0,0,0,-130,-81,245,246,-32,6,219,29,29,0
204435,0,0,500,500,-128,-81,247,246,-42,10,225,30,30,0
207777,0,0,0,0,-152,-118,244,246,-40,7,213,70,64,0
211109,0,0,0,0,-253,-119,265,247,-16,20,222,67,63,0
214438,0,0,218,237,-187,-62,291,248,-24,-3,223,61,60,0
